event,lon,lat,id,geo,datetime
12049657197,-88.48,69.023,128151,POINT (-88.48 69.023),2013-09-08 21:48:00.000
12049652343,-88.481,70.138,128145,POINT (-88.48099999999999 70.13800000000001),2013-08-23 01:05:00.000
12049685668,-88.491,71.083,128151,POINT (-88.491 71.083),2014-09-22 03:18:00.000
12049685533,-88.494,70.32,128151,POINT (-88.494 70.31999999999999),2014-09-05 09:27:00.000
12049685710,-88.501,71.1,128151,POINT (-88.501 71.09999999999999),2014-09-26 06:01:00.000
12049662689,-88.512,70.385,128152,POINT (-88.512 70.38500000000001),2014-09-04 15:38:00.000
12049653529,-88.513,70.204,128148,POINT (-88.51300000000001 70.20399999999999),2013-07-21 03:57:00.000
12049665041,-88.514,69.081,66353,POINT (-88.514 69.081),2006-09-27 10:49:00.000
12049637207,-88.516,71.753,66353,POINT (-88.51600000000001 71.753),2006-08-20 11:42:00.000
12049651980,-88.523,70.172,128145,POINT (-88.523 70.172),2013-07-17 17:27:00.000
12049657550,-88.533,69.071,128151,POINT (-88.533 69.071),2013-09-28 13:16:00.000
12049681034,-88.541,71.112,128145,POINT (-88.541 71.11199999999999),2014-09-24 03:44:00.000
12049652363,-88.544,70.264,128145,POINT (-88.544 70.264),2013-08-26 15:22:00.000
12049685695,-88.547,71.08,128151,POINT (-88.547 71.08),2014-09-25 03:48:00.000
12049653264,-88.555,70.372,128146,POINT (-88.55500000000001 70.372),2013-08-02 03:46:00.000
12049657279,-88.556,68.933,128151,POINT (-88.556 68.93300000000001),2013-09-13 19:24:00.000
12049680842,-88.563,71.054,128145,POINT (-88.563 71.054),2014-09-02 01:09:00.000
12049638961,-88.564,70.031,66358,POINT (-88.56399999999999 70.03100000000001),2006-10-23 22:51:00.000
12049685729,-88.578,71.081,128151,POINT (-88.578 71.081),2014-09-29 01:46:00.000
12049652526,-88.601,71.091,128145,POINT (-88.601 71.09099999999999),2013-09-24 15:04:00.000
12049657454,-88.604,69.072,128151,POINT (-88.604 69.072),2013-09-24 05:03:00.000
12049681066,-88.615,71.16,128145,POINT (-88.61499999999999 71.16),2014-09-29 13:16:00.000
12049662707,-88.627,70.393,128152,POINT (-88.627 70.393),2014-09-05 17:48:00.000
12049638965,-88.649,70.113,66358,POINT (-88.649 70.113),2006-10-24 10:52:00.000
12049662620,-88.653,70.199,128152,POINT (-88.65300000000001 70.199),2014-08-29 23:24:00.000
12049662697,-88.663,70.352,128152,POINT (-88.663 70.352),2014-09-05 05:17:00.000
12049685690,-88.667,71.118,128151,POINT (-88.667 71.11799999999999),2014-09-24 13:33:00.000
12049638934,-88.668,70.068,66358,POINT (-88.66800000000001 70.068),2006-10-21 21:12:00.000
12049652356,-88.674,70.234,128145,POINT (-88.67400000000001 70.23399999999999),2013-08-26 03:20:00.000
12049652529,-88.674,71.11,128145,POINT (-88.67400000000001 71.11),2013-09-25 07:35:00.000
12049657204,-88.686,68.952,128151,POINT (-88.68600000000001 68.952),2013-09-09 09:58:00.000
12049685517,-88.687,69.554,128151,POINT (-88.687 69.554),2014-09-02 09:26:00.000
12049637201,-88.692,70.523,66353,POINT (-88.69199999999999 70.523),2006-08-19 08:10:00.000
12049638721,-88.694,69.522,66358,POINT (-88.694 69.52200000000001),2006-09-29 07:49:00.000
12049657478,-88.698,69.205,128151,POINT (-88.69799999999999 69.205),2013-09-25 07:59:00.000
12049638931,-88.708,70.033,66358,POINT (-88.708 70.033),2006-10-21 07:31:00.000
12049682398,-88.711,70.105,128146,POINT (-88.711 70.105),2014-08-23 07:54:00.000
12049657501,-88.717,69.132,128151,POINT (-88.717 69.13200000000001),2013-09-26 09:34:00.000
12049685660,-88.719,71.112,128151,POINT (-88.71899999999999 71.11199999999999),2014-09-21 13:41:00.000
12049683196,-88.726,69.279,128148,POINT (-88.726 69.279),2013-09-14 01:52:00.000
12049656963,-88.733,70.44,128151,POINT (-88.733 70.44),2013-08-26 03:27:00.000
12049638973,-88.737,70.147,66358,POINT (-88.73699999999999 70.14700000000001),2006-10-24 23:22:00.000
12049657540,-88.741,69.111,128151,POINT (-88.741 69.111),2013-09-27 23:50:00.000
12049638949,-88.742,70.074,66358,POINT (-88.742 70.074),2006-10-23 10:27:00.000
12049653963,-88.745,70.056,128148,POINT (-88.745 70.056),2013-08-11 19:04:00.000
12049657524,-88.75,69.135,128151,POINT (-88.75 69.13500000000001),2013-09-27 11:33:00.000
12049652532,-88.753,71.074,128145,POINT (-88.753 71.074),2013-09-26 21:54:00.000
12049657515,-88.762,69.169,128151,POINT (-88.762 69.169),2013-09-26 23:04:00.000
12049664961,-88.772,69.445,66353,POINT (-88.77200000000001 69.44499999999999),2006-09-18 17:27:00.000
12049657441,-88.773,69.07,128151,POINT (-88.773 69.06999999999999),2013-09-23 15:46:00.000
12049638144,-88.774,70.075,66358,POINT (-88.774 70.075),2006-08-14 07:21:00.000
12049657493,-88.782,69.143,128151,POINT (-88.782 69.143),2013-09-25 21:28:00.000
12049662857,-88.783,69.56,128152,POINT (-88.783 69.56),2014-09-19 21:06:00.000
12049685512,-88.792,69.178,128151,POINT (-88.792 69.178),2014-09-01 19:08:00.000
12049638511,-88.801,69.994,66358,POINT (-88.801 69.994),2006-09-12 07:25:00.000
12049664898,-88.807,70.159,66353,POINT (-88.807 70.15900000000001),2006-09-08 11:36:00.000
12049652707,-88.811,70.32,128145,POINT (-88.81100000000001 70.31999999999999),2013-10-28 07:53:00.000
12049680744,-88.815,71.242,128145,POINT (-88.815 71.242),2014-08-23 15:35:00.000
12049639121,-88.818,70.312,66358,POINT (-88.818 70.312),2006-11-11 12:13:00.000
12049685878,-88.831,70.516,128151,POINT (-88.831 70.51600000000001),2014-10-23 23:46:00.000
12049638938,-88.834,70.079,66358,POINT (-88.834 70.07899999999999),2006-10-22 09:34:00.000
12049680834,-88.845,70.928,128145,POINT (-88.845 70.928),2014-09-01 11:16:00.000
12049638518,-88.862,70.125,66358,POINT (-88.86199999999999 70.125),2006-09-12 19:44:00.000
12049665020,-88.873,68.988,66353,POINT (-88.873 68.988),2006-09-24 23:29:00.000
12049660156,-88.878,70.015,128152,POINT (-88.878 70.015),2013-10-28 21:39:00.000
12049652536,-88.882,71.182,128145,POINT (-88.88200000000001 71.182),2013-09-29 03:14:00.000
12049661883,-88.886,70.323,128152,POINT (-88.886 70.32299999999999),2014-07-19 11:38:00.000
12049682964,-88.886,69.267,128148,POINT (-88.886 69.267),2013-08-31 13:36:00.000
12049652498,-88.89,70.551,128145,POINT (-88.89 70.551),2013-09-12 07:04:00.000
12049659710,-88.903,69.144,128152,POINT (-88.90300000000001 69.14400000000001),2013-09-25 13:10:00.000
12049685538,-88.907,70.538,128151,POINT (-88.907 70.538),2014-09-05 21:46:00.000
12049680877,-88.916,71.262,128145,POINT (-88.916 71.262),2014-09-06 05:28:00.000
12049660147,-88.939,70.468,128152,POINT (-88.93899999999999 70.468),2013-10-28 07:55:00.000
12049639157,-88.941,73.408,66358,POINT (-88.941 73.408),2006-11-14 11:47:00.000
12049658433,-88.945,70.345,128152,POINT (-88.94499999999999 70.345),2013-07-18 03:48:00.000
12049664906,-88.969,70.047,66353,POINT (-88.96899999999999 70.047),2006-09-10 18:52:00.000
12049659681,-88.972,69.437,128152,POINT (-88.97199999999999 69.437),2013-09-22 23:52:00.000
12049685600,-89.009,71.1,128151,POINT (-89.009 71.09999999999999),2014-09-11 01:15:00.000
12049657186,-89.04,69.282,128151,POINT (-89.04000000000001 69.282),2013-09-08 07:46:00.000
12049680557,-89.048,70.533,128145,POINT (-89.048 70.533),2014-07-20 03:37:00.000
12049652342,-89.099,70.38,128145,POINT (-89.099 70.38),2013-08-22 07:06:00.000
12049652714,-89.119,70.202,128145,POINT (-89.119 70.202),2013-10-28 21:10:00.000
12049685591,-89.138,70.811,128151,POINT (-89.13800000000001 70.81100000000001),2014-09-10 11:58:00.000
12049659716,-89.17,69.259,128152,POINT (-89.17 69.259),2013-09-26 01:58:00.000
12049656947,-89.196,70.023,128151,POINT (-89.196 70.023),2013-08-25 01:17:00.000
12049664908,-89.233,70.105,66353,POINT (-89.233 70.105),2006-09-11 12:36:00.000
12049685544,-89.246,70.779,128151,POINT (-89.246 70.779),2014-09-06 09:47:00.000
12049662815,-89.249,69.478,128152,POINT (-89.249 69.47799999999999),2014-09-14 05:25:00.000
12049638550,-89.265,69.225,66358,POINT (-89.265 69.22499999999999),2006-09-15 10:33:00.000
12049656966,-89.293,70.73,128151,POINT (-89.29300000000001 70.73),2013-08-26 17:04:00.000
12049662736,-89.304,69.457,128152,POINT (-89.304 69.45699999999999),2014-09-07 09:07:00.000
12049685585,-89.333,70.962,128151,POINT (-89.333 70.962),2014-09-09 23:48:00.000
12049685578,-89.367,70.956,128151,POINT (-89.367 70.956),2014-09-09 11:26:00.000
12049656596,-89.379,70.976,128151,POINT (-89.379 70.976),2013-08-07 03:11:00.000
12049682392,-89.381,71.093,128146,POINT (-89.381 71.093),2014-08-22 03:54:00.000
12049685564,-89.391,70.957,128151,POINT (-89.39100000000001 70.95699999999999),2014-09-08 02:05:00.000
12049639155,-89.407,72.643,66358,POINT (-89.407 72.643),2006-11-13 22:04:00.000
12049683251,-89.434,69.32,128148,POINT (-89.434 69.31999999999999),2013-09-20 23:03:00.000
12049685554,-89.436,70.963,128151,POINT (-89.43600000000001 70.96299999999999),2014-09-07 11:49:00.000
12049657176,-89.436,69.291,128151,POINT (-89.43600000000001 69.291),2013-09-07 17:54:00.000
12049665217,-89.452,69.201,66353,POINT (-89.452 69.20099999999999),2006-10-29 21:16:00.000
12049685550,-89.462,70.985,128151,POINT (-89.462 70.985),2014-09-06 23:16:00.000
12049653251,-89.467,70.844,128146,POINT (-89.467 70.84399999999999),2013-08-01 13:56:00.000
12049685468,-89.474,69.084,128151,POINT (-89.474 69.084),2014-08-26 03:53:00.000
12049662605,-89.475,69.653,128152,POINT (-89.47499999999999 69.65300000000001),2014-08-28 11:58:00.000
12049683551,-89.482,72.902,128148,POINT (-89.482 72.902),2013-10-28 15:33:00.000
12049682533,-89.491,69.439,128146,POINT (-89.491 69.43899999999999),2014-09-22 01:33:00.000
12049665250,-89.517,69.353,66353,POINT (-89.517 69.35299999999999),2006-11-04 08:30:00.000
12049683279,-89.527,69.286,128148,POINT (-89.527 69.286),2013-09-24 03:27:00.000
12049664983,-89.533,68.951,66353,POINT (-89.533 68.95099999999999),2006-09-20 13:36:00.000
12049685615,-89.539,70.961,128151,POINT (-89.539 70.961),2014-09-12 03:19:00.000
12049662482,-89.544,71.297,128152,POINT (-89.544 71.297),2014-08-21 21:08:00.000
12049682525,-89.555,69.264,128146,POINT (-89.55500000000001 69.264),2014-09-21 00:02:00.000
12049665011,-89.592,68.909,66353,POINT (-89.592 68.90900000000001),2006-09-24 10:16:00.000
12049682394,-89.592,70.523,128146,POINT (-89.592 70.523),2014-08-22 19:44:00.000
12049659908,-89.596,69.982,128152,POINT (-89.596 69.982),2013-10-11 19:05:00.000
12049662821,-89.6,69.445,128152,POINT (-89.59999999999999 69.44499999999999),2014-09-15 11:41:00.000
12049651984,-89.601,70.622,128145,POINT (-89.601 70.622),2013-07-18 11:19:00.000
12049683245,-89.605,69.231,128148,POINT (-89.605 69.23099999999999),2013-09-19 13:17:00.000
12049683255,-89.617,69.32,128148,POINT (-89.617 69.31999999999999),2013-09-21 19:39:00.000
12049665002,-89.621,69.133,66353,POINT (-89.621 69.133),2006-09-23 08:59:00.000
12049662796,-89.623,69.044,128152,POINT (-89.623 69.044),2014-09-12 09:53:00.000
12049683199,-89.633,69.087,128148,POINT (-89.633 69.087),2013-09-14 17:24:00.000
12049656585,-89.641,71.295,128151,POINT (-89.64100000000001 71.295),2013-08-06 09:39:00.000
12049682456,-89.646,69.905,128146,POINT (-89.646 69.905),2014-09-05 15:19:00.000
12049682467,-89.659,69.42,128146,POINT (-89.65900000000001 69.42),2014-09-11 12:00:00.000
12049685569,-89.669,71.022,128151,POINT (-89.669 71.02200000000001),2014-09-08 15:41:00.000
12049657144,-89.672,69.525,128151,POINT (-89.672 69.52500000000001),2013-09-05 19:29:00.000
12049683193,-89.7,69.028,128148,POINT (-89.7 69.02800000000001),2013-09-13 07:20:00.000
12049663193,-89.704,72.715,128152,POINT (-89.70399999999999 72.715),2014-10-24 15:54:00.000
12049683228,-89.709,69.097,128148,POINT (-89.709 69.09699999999999),2013-09-17 15:20:00.000
12049665191,-89.711,69.331,66353,POINT (-89.711 69.331),2006-10-22 12:33:00.000
12049685261,-89.713,72.838,128151,POINT (-89.71299999999999 72.83799999999999),2014-08-08 07:07:00.000
12049683210,-89.715,69.03,128148,POINT (-89.715 69.03),2013-09-16 13:05:00.000
12049662767,-89.72,69.156,128152,POINT (-89.72 69.15600000000001),2014-09-09 19:38:00.000
12049665169,-89.724,69.024,66353,POINT (-89.724 69.024),2006-10-19 07:54:00.000
12049656112,-89.724,70.547,128151,POINT (-89.724 70.547),2013-07-15 13:49:00.000
12049659952,-89.731,69.837,128152,POINT (-89.73099999999999 69.837),2013-10-14 13:03:00.000
12049683271,-89.735,69.329,128148,POINT (-89.735 69.32899999999999),2013-09-23 13:36:00.000
12049659945,-89.746,69.864,128152,POINT (-89.746 69.864),2013-10-13 23:51:00.000
12049664918,-89.751,70.099,66353,POINT (-89.751 70.099),2006-09-12 08:56:00.000
12049665221,-89.755,69.09,66353,POINT (-89.755 69.09),2006-10-30 17:36:00.000
12049660138,-89.761,70.222,128152,POINT (-89.761 70.22199999999999),2013-10-27 17:53:00.000
12049665243,-89.763,69.326,66353,POINT (-89.76300000000001 69.32599999999999),2006-11-03 08:53:00.000
12049685872,-89.764,70.941,128151,POINT (-89.764 70.941),2014-10-23 11:46:00.000
12049664967,-89.768,69.303,66353,POINT (-89.768 69.303),2006-09-19 07:55:00.000
12049659926,-89.769,69.88,128152,POINT (-89.76900000000001 69.88),2013-10-12 19:14:00.000
12049681195,-89.774,70.826,128145,POINT (-89.774 70.82599999999999),2014-10-23 17:51:00.000
12049659781,-89.781,69.259,128152,POINT (-89.78100000000001 69.259),2013-10-01 11:55:00.000
12049662828,-89.781,69.512,128152,POINT (-89.78100000000001 69.512),2014-09-16 19:45:00.000
12049653950,-89.782,70.462,128148,POINT (-89.782 70.462),2013-08-11 07:03:00.000
12049659761,-89.784,69.007,128152,POINT (-89.78400000000001 69.00700000000001),2013-09-29 21:55:00.000
12049664990,-89.786,68.987,66353,POINT (-89.786 68.98699999999999),2006-09-21 09:48:00.000
12049660130,-89.788,70.111,128152,POINT (-89.788 70.111),2013-10-27 05:30:00.000
12049665025,-89.794,69.183,66353,POINT (-89.794 69.18300000000001),2006-09-25 11:30:00.000
12049662790,-89.796,69.128,128152,POINT (-89.79600000000001 69.128),2014-09-11 21:30:00.000
12049664979,-89.8,69.178,66353,POINT (-89.8 69.178),2006-09-19 20:31:00.000
12049665173,-89.801,69.188,66353,POINT (-89.801 69.188),2006-10-19 20:22:00.000
12049659789,-89.805,69.435,128152,POINT (-89.80500000000001 69.435),2013-10-02 15:07:00.000
12049659721,-89.807,69.22,128152,POINT (-89.807 69.22),2013-09-26 15:18:00.000
12049683188,-89.809,69.365,128148,POINT (-89.809 69.36499999999999),2013-09-12 17:08:00.000
12049683267,-89.809,69.283,128148,POINT (-89.809 69.283),2013-09-22 23:38:00.000
12049682547,-89.81,69.303,128146,POINT (-89.81 69.303),2014-09-23 19:24:00.000
12049665206,-89.81,69.292,66353,POINT (-89.81 69.292),2006-10-25 11:25:00.000
12049662906,-89.812,69.167,128152,POINT (-89.812 69.167),2014-09-23 19:28:00.000
12049638947,-89.812,70.015,66358,POINT (-89.812 70.015),2006-10-22 22:27:00.000
12049659898,-89.817,69.978,128152,POINT (-89.81699999999999 69.97799999999999),2013-10-11 05:53:00.000
12049683285,-89.819,69.297,128148,POINT (-89.819 69.297),2013-09-24 15:38:00.000
12049659733,-89.819,69.228,128152,POINT (-89.819 69.22799999999999),2013-09-27 19:17:00.000
12049665225,-89.821,69.169,66353,POINT (-89.821 69.169),2006-10-31 15:39:00.000
12049659884,-89.822,69.345,128152,POINT (-89.822 69.345),2013-10-10 13:41:00.000
12049662778,-89.822,69.215,128152,POINT (-89.822 69.215),2014-09-10 21:10:00.000
12049682529,-89.824,69.266,128146,POINT (-89.824 69.26600000000001),2014-09-21 13:30:00.000
12049665228,-89.825,69.243,66353,POINT (-89.825 69.24299999999999),2006-11-01 07:15:00.000
12049683202,-89.828,69.199,128148,POINT (-89.828 69.199),2013-09-15 11:27:00.000
12049662899,-89.829,69.097,128152,POINT (-89.82899999999999 69.09699999999999),2014-09-23 05:54:00.000
12049662956,-89.831,69.644,128152,POINT (-89.831 69.64400000000001),2014-09-30 09:13:00.000
12049662942,-89.833,69.304,128152,POINT (-89.833 69.304),2014-09-28 11:35:00.000
12049662810,-89.834,69.441,128152,POINT (-89.834 69.441),2014-09-13 17:24:00.000
12049660079,-89.834,70.035,128152,POINT (-89.834 70.035),2013-10-22 19:01:00.000
12049659773,-89.835,69.075,128152,POINT (-89.83499999999999 69.075),2013-09-30 23:36:00.000
12049685651,-89.837,72.395,128151,POINT (-89.837 72.395),2014-09-17 03:59:00.000
12049659877,-89.837,69.265,128152,POINT (-89.837 69.265),2013-10-09 23:55:00.000
12049664996,-89.838,69.138,66353,POINT (-89.83799999999999 69.13800000000001),2006-09-22 10:25:00.000
12049682543,-89.842,69.083,128146,POINT (-89.842 69.083),2014-09-23 07:11:00.000
12049659858,-89.846,69.284,128152,POINT (-89.846 69.28400000000001),2013-10-08 21:01:00.000
12049659749,-89.847,69.35,128152,POINT (-89.84699999999999 69.34999999999999),2013-09-28 21:29:00.000
12049662894,-89.849,69.137,128152,POINT (-89.849 69.137),2014-09-22 17:47:00.000
12049683238,-89.85,69.246,128148,POINT (-89.84999999999999 69.246),2013-09-18 17:36:00.000
12049665238,-89.851,69.314,66353,POINT (-89.851 69.31399999999999),2006-11-02 11:27:00.000
12049682466,-89.854,69.407,128146,POINT (-89.854 69.407),2014-09-10 21:52:00.000
12049662919,-89.856,69.348,128152,POINT (-89.85599999999999 69.348),2014-09-25 03:52:00.000
12049659728,-89.856,69.163,128152,POINT (-89.85599999999999 69.163),2013-09-27 05:59:00.000
12049662939,-89.858,69.258,128152,POINT (-89.858 69.258),2014-09-27 22:02:00.000
12049659821,-89.858,69.317,128152,POINT (-89.858 69.31699999999999),2013-10-05 15:13:00.000
12049682497,-89.859,69.125,128146,POINT (-89.85899999999999 69.125),2014-09-16 10:08:00.000
12049658439,-89.86,70.924,128152,POINT (-89.86 70.92400000000001),2013-07-18 17:03:00.000
12049682518,-89.862,69.343,128146,POINT (-89.86199999999999 69.343),2014-09-20 06:01:00.000
12049683208,-89.862,69.084,128148,POINT (-89.86199999999999 69.084),2013-09-15 23:42:00.000
12049662889,-89.864,69.078,128152,POINT (-89.864 69.078),2014-09-22 01:31:00.000
12049683298,-89.866,69.293,128148,POINT (-89.866 69.29300000000001),2013-09-25 19:54:00.000
12049665148,-89.867,69.643,66353,POINT (-89.867 69.643),2006-10-15 10:06:00.000
12049683237,-89.868,69.162,128148,POINT (-89.86799999999999 69.16200000000001),2013-09-18 05:31:00.000
12049682484,-89.868,69.357,128146,POINT (-89.86799999999999 69.357),2014-09-14 15:27:00.000
12049682471,-89.874,69.498,128146,POINT (-89.874 69.498),2014-09-12 15:59:00.000
12049662881,-89.876,69.101,128152,POINT (-89.876 69.101),2014-09-21 13:31:00.000
12049659918,-89.877,69.878,128152,POINT (-89.877 69.878),2013-10-12 07:13:00.000
12049664958,-89.877,69.833,66353,POINT (-89.877 69.833),2006-09-17 23:01:00.000
12049665215,-89.878,69.23,66353,POINT (-89.878 69.23),2006-10-28 17:05:00.000
12049659982,-89.878,70.108,128152,POINT (-89.878 70.108),2013-10-16 15:58:00.000
12049682481,-89.878,69.341,128146,POINT (-89.878 69.34099999999999),2014-09-13 23:31:00.000
12049659849,-89.879,69.264,128152,POINT (-89.879 69.264),2013-10-08 07:45:00.000
12049685258,-89.881,73.112,128151,POINT (-89.881 73.11199999999999),2014-08-07 15:26:00.000
12049665006,-89.882,68.981,66353,POINT (-89.88200000000001 68.98099999999999),2006-09-23 22:12:00.000
12049659841,-89.884,69.113,128152,POINT (-89.884 69.113),2013-10-07 03:41:00.000
12049659745,-89.884,69.302,128152,POINT (-89.884 69.30200000000001),2013-09-28 07:29:00.000
12049665150,-89.887,69.302,66353,POINT (-89.887 69.30200000000001),2006-10-15 23:47:00.000
12049685646,-89.891,72.424,128151,POINT (-89.89100000000001 72.42400000000001),2014-09-16 15:45:00.000
12049660060,-89.893,70.09,128152,POINT (-89.893 70.09),2013-10-21 15:17:00.000
12049659806,-89.895,69.332,128152,POINT (-89.895 69.33199999999999),2013-10-04 07:01:00.000
12049662978,-89.896,69.475,128152,POINT (-89.896 69.47499999999999),2014-10-03 21:29:00.000
12049657167,-89.904,69.173,128151,POINT (-89.904 69.173),2013-09-07 03:13:00.000
12049662818,-89.906,69.375,128152,POINT (-89.90600000000001 69.375),2014-09-14 19:41:00.000
12049665161,-89.908,69.287,66353,POINT (-89.908 69.28700000000001),2006-10-17 22:55:00.000
12049662950,-89.91,69.132,128152,POINT (-89.91 69.13200000000001),2014-09-29 13:16:00.000
12049685621,-89.91,71.423,128151,POINT (-89.91 71.423),2014-09-13 11:23:00.000
12049660043,-89.91,70.261,128152,POINT (-89.91 70.261),2013-10-20 13:10:00.000
12049659934,-89.914,70.139,128152,POINT (-89.914 70.139),2013-10-13 09:57:00.000
12049685609,-89.915,70.993,128151,POINT (-89.91500000000001 70.99299999999999),2014-09-11 13:26:00.000
12049665181,-89.922,69.337,66353,POINT (-89.922 69.337),2006-10-21 08:08:00.000
12049682968,-89.923,69.478,128148,POINT (-89.923 69.47799999999999),2013-09-01 01:55:00.000
12049659754,-89.923,69.164,128152,POINT (-89.923 69.164),2013-09-29 09:50:00.000
12049662946,-89.926,69.236,128152,POINT (-89.926 69.236),2014-09-29 01:13:00.000
12049662923,-89.927,69.318,128152,POINT (-89.92700000000001 69.318),2014-09-25 19:14:00.000
12049685461,-89.929,69.097,128151,POINT (-89.929 69.09699999999999),2014-08-25 07:38:00.000
12049662837,-89.931,69.345,128152,POINT (-89.931 69.345),2014-09-18 01:13:00.000
12049662830,-89.933,69.263,128152,POINT (-89.93300000000001 69.26300000000001),2014-09-17 12:03:00.000
12049665176,-89.935,69.263,66353,POINT (-89.935 69.26300000000001),2006-10-20 10:04:00.000
12049656573,-89.936,71.398,128151,POINT (-89.93600000000001 71.398),2013-08-05 19:17:00.000
12049662972,-89.936,69.504,128152,POINT (-89.93600000000001 69.504),2014-10-03 07:19:00.000
12049683293,-89.938,69.27,128148,POINT (-89.938 69.27),2013-09-25 07:39:00.000
12049662928,-89.941,69.274,128152,POINT (-89.941 69.274),2014-09-26 07:37:00.000
12049659788,-89.946,69.336,128152,POINT (-89.946 69.336),2013-10-01 23:55:00.000
12049659814,-89.947,69.251,128152,POINT (-89.947 69.251),2013-10-04 19:32:00.000
12049662802,-89.954,69.117,128152,POINT (-89.95399999999999 69.117),2014-09-12 21:55:00.000
12049662848,-89.955,69.119,128152,POINT (-89.955 69.119),2014-09-19 07:50:00.000
12049660054,-89.956,70.168,128152,POINT (-89.956 70.16800000000001),2013-10-21 03:14:00.000
12049659976,-89.956,70.049,128152,POINT (-89.956 70.04900000000001),2013-10-16 03:22:00.000
12049659994,-89.96,70.031,128152,POINT (-89.95999999999999 70.03100000000001),2013-10-17 05:46:00.000
12049662969,-89.964,69.587,128152,POINT (-89.964 69.587),2014-10-02 13:22:00.000
12049682515,-89.965,69.362,128146,POINT (-89.965 69.36199999999999),2014-09-19 15:13:00.000
12049662965,-89.965,69.637,128152,POINT (-89.965 69.637),2014-10-01 17:25:00.000
12049663009,-89.969,69.997,128152,POINT (-89.96899999999999 69.997),2014-10-06 22:02:00.000
12049662773,-89.969,69.326,128152,POINT (-89.96899999999999 69.32599999999999),2014-09-10 07:59:00.000
12049659830,-89.97,69.197,128152,POINT (-89.97 69.197),2013-10-06 15:26:00.000
12049662873,-89.971,69.21,128152,POINT (-89.971 69.20999999999999),2014-09-21 00:03:00.000
12049662912,-89.974,69.244,128152,POINT (-89.974 69.244),2014-09-24 13:36:00.000
12049652558,-89.977,71.15,128145,POINT (-89.977 71.15000000000001),2013-10-05 13:14:00.000
12049683260,-89.982,69.278,128148,POINT (-89.982 69.27800000000001),2013-09-22 09:23:00.000
12049660090,-89.989,70.143,128152,POINT (-89.989 70.143),2013-10-24 13:30:00.000
12049680741,-89.989,71.169,128145,POINT (-89.989 71.169),2014-08-23 03:32:00.000
12049662997,-89.99,70.07,128152,POINT (-89.98999999999999 70.06999999999999),2014-10-05 17:48:00.000
12049665200,-89.997,69.347,66353,POINT (-89.997 69.34699999999999),2006-10-24 06:38:00.000
12049683361,-89.998,70.213,128148,POINT (-89.998 70.21299999999999),2013-10-02 05:42:00.000
12049660121,-89.998,70.063,128152,POINT (-89.998 70.063),2013-10-26 15:27:00.000
12049660105,-89.999,70.06,128152,POINT (-89.999 70.06),2013-10-25 13:53:00.000
12049682510,-90.001,69.32,128146,POINT (-90.001 69.31999999999999),2014-09-18 23:36:00.000
12049662757,-90.001,69.349,128152,POINT (-90.001 69.349),2014-09-09 05:12:00.000
12049665164,-90.004,69.275,66353,POINT (-90.004 69.27500000000001),2006-10-18 12:28:00.000
12049660096,-90.006,70.19,128152,POINT (-90.006 70.19),2013-10-25 01:51:00.000
12049682495,-90.007,69.379,128146,POINT (-90.00700000000001 69.379),2014-09-15 19:21:00.000
12049659794,-90.008,69.345,128152,POINT (-90.008 69.345),2013-10-03 03:34:00.000
12049683541,-90.009,72.334,128148,POINT (-90.009 72.334),2013-10-28 03:17:00.000
12049660035,-90.01,70.175,128152,POINT (-90.01000000000001 70.175),2013-10-19 21:56:00.000
12049660070,-90.017,70.099,128152,POINT (-90.017 70.099),2013-10-22 03:30:00.000
12049685659,-90.023,71.59,128151,POINT (-90.023 71.59),2014-09-20 14:01:00.000
12049682503,-90.026,69.23,128146,POINT (-90.026 69.23),2014-09-17 00:02:00.000
12049685639,-90.037,71.845,128151,POINT (-90.03700000000001 71.845),2014-09-15 09:16:00.000
12049662981,-90.038,69.514,128152,POINT (-90.038 69.514),2014-10-04 15:09:00.000
12049665212,-90.051,69.359,66353,POINT (-90.051 69.35899999999999),2006-10-27 08:38:00.000
12049639123,-90.055,71.087,66358,POINT (-90.05500000000001 71.087),2006-11-12 13:00:00.000
12049682490,-90.066,69.332,128146,POINT (-90.066 69.33199999999999),2014-09-15 05:35:00.000
12049652525,-90.067,71.454,128145,POINT (-90.06699999999999 71.45399999999999),2013-09-23 15:54:00.000
12049652291,-90.071,71.528,128145,POINT (-90.071 71.52800000000001),2013-08-10 21:47:00.000
12049662745,-90.071,69.428,128152,POINT (-90.071 69.428),2014-09-08 01:59:00.000
12049682508,-90.074,69.306,128146,POINT (-90.074 69.306),2014-09-18 10:01:00.000
12049665186,-90.074,69.372,66353,POINT (-90.074 69.372),2006-10-21 21:11:00.000
12049665210,-90.081,69.361,66353,POINT (-90.081 69.361),2006-10-26 11:38:00.000
12049685629,-90.084,71.538,128151,POINT (-90.084 71.538),2014-09-13 23:28:00.000
12049659825,-90.088,69.185,128152,POINT (-90.08799999999999 69.185),2013-10-06 03:23:00.000
12049662931,-90.092,69.316,128152,POINT (-90.092 69.316),2014-09-27 09:50:00.000
12049663190,-90.095,72.182,128152,POINT (-90.095 72.182),2014-10-24 03:48:00.000
12049682505,-90.102,69.215,128146,POINT (-90.102 69.215),2014-09-17 13:41:00.000
12049652505,-90.106,70.874,128145,POINT (-90.10599999999999 70.874),2013-09-13 17:56:00.000
